sg_uf,ano_arrecadacao,mes_arrecadacao,co_tipo_arrecadacao,va_arrecadacao,DATA_BASE
AC,1999,9,222,0,1999-09-01 00:00:00
AC,1999,9,229,2363239,1999-09-01 00:00:00
AC,1999,9,239,0,1999-09-01 00:00:00
AC,1999,9,249,0,1999-09-01 00:00:00
AC,1999,9,399,7383015,1999-09-01 00:00:00
AC,1999,9,409,194515,1999-09-01 00:00:00
AC,1999,9,419,1041,1999-09-01 00:00:00
AC,1999,9,429,86551,1999-09-01 00:00:00
AC,1999,9,439,3753798,1999-09-01 00:00:00
AC,1999,9,499,4035905,1999-09-01 00:00:00
AC,1999,9,999,11418920,1999-09-01 00:00:00
AC,2000,1,119,210804,2000-01-01 00:00:00
AC,2000,1,129,81054,2000-01-01 00:00:00
AC,2000,1,131,0,2000-01-01 00:00:00
AC,2000,1,132,0,2000-01-01 00:00:00
AC,2000,1,133,0,2000-01-01 00:00:00
AC,2000,1,134,0,2000-01-01 00:00:00
AC,2000,1,135,0,2000-01-01 00:00:00
AC,2000,1,139,4977229,2000-01-01 00:00:00
AC,2000,1,211,0,2000-01-01 00:00:00
AC,2000,1,212,0,2000-01-01 00:00:00
AC,2000,1,219,0,2000-01-01 00:00:00
AC,2000,1,221,0,2000-01-01 00:00:00
AC,2000,1,222,0,2000-01-01 00:00:00
AC,2000,1,229,3524568,2000-01-01 00:00:00
AC,2000,1,239,41,2000-01-01 00:00:00
AC,2000,1,249,0,2000-01-01 00:00:00
AC,2000,1,399,8793696,2000-01-01 00:00:00
AC,2000,1,409,351033,2000-01-01 00:00:00
AC,2000,1,419,3767,2000-01-01 00:00:00
AC,2000,1,429,105203,2000-01-01 00:00:00
AC,2000,1,439,3644105,2000-01-01 00:00:00
AC,2000,1,499,4104108,2000-01-01 00:00:00
AC,2000,1,999,12897804,2000-01-01 00:00:00
AC,2000,10,119,0,2000-10-01 00:00:00
AC,2000,10,129,0,2000-10-01 00:00:00
AC,2000,10,131,0,2000-10-01 00:00:00
AC,2000,10,132,0,2000-10-01 00:00:00
AC,2000,10,133,0,2000-10-01 00:00:00
AC,2000,10,134,0,2000-10-01 00:00:00
AC,2000,10,135,0,2000-10-01 00:00:00
AC,2000,10,139,0,2000-10-01 00:00:00
AC,2000,10,211,0,2000-10-01 00:00:00
AC,2000,10,212,0,2000-10-01 00:00:00
AC,2000,10,219,0,2000-10-01 00:00:00
AC,2000,10,221,0,2000-10-01 00:00:00
AC,2000,10,222,0,2000-10-01 00:00:00
AC,2000,10,229,0,2000-10-01 00:00:00
AC,2000,10,239,0,2000-10-01 00:00:00
AC,2000,10,249,0,2000-10-01 00:00:00
AC,2000,10,399,11809919,2000-10-01 00:00:00
AC,2000,10,409,381261,2000-10-01 00:00:00
AC,2000,10,419,12675,2000-10-01 00:00:00
AC,2000,10,429,71031,2000-10-01 00:00:00
AC,2000,10,439,4619918,2000-10-01 00:00:00
AC,2000,10,499,4926885,2000-10-01 00:00:00
AC,2000,10,999,16736804,2000-10-01 00:00:00
AC,2000,11,119,0,2000-11-01 00:00:00
AC,2000,11,129,0,2000-11-01 00:00:00
AC,2000,11,131,0,2000-11-01 00:00:00
AC,2000,11,132,0,2000-11-01 00:00:00
AC,2000,11,133,0,2000-11-01 00:00:00
AC,2000,11,134,0,2000-11-01 00:00:00
AC,2000,11,135,0,2000-11-01 00:00:00
AC,2000,11,139,0,2000-11-01 00:00:00
AC,2000,11,211,0,2000-11-01 00:00:00
AC,2000,11,212,0,2000-11-01 00:00:00
AC,2000,11,219,0,2000-11-01 00:00:00
AC,2000,11,221,0,2000-11-01 00:00:00
AC,2000,11,222,0,2000-11-01 00:00:00
AC,2000,11,229,0,2000-11-01 00:00:00
AC,2000,11,239,0,2000-11-01 00:00:00
AC,2000,11,249,0,2000-11-01 00:00:00
AC,2000,11,399,11201774,2000-11-01 00:00:00
AC,2000,11,409,264448,2000-11-01 00:00:00
AC,2000,11,419,7172,2000-11-01 00:00:00
AC,2000,11,429,136400,2000-11-01 00:00:00
AC,2000,11,439,4285338,2000-11-01 00:00:00
AC,2000,11,499,4693358,2000-11-01 00:00:00
AC,2000,11,999,15895132,2000-11-01 00:00:00
AC,2000,12,119,0,2000-12-01 00:00:00
AC,2000,12,129,0,2000-12-01 00:00:00
AC,2000,12,131,0,2000-12-01 00:00:00
AC,2000,12,132,0,2000-12-01 00:00:00
AC,2000,12,133,0,2000-12-01 00:00:00
AC,2000,12,134,0,2000-12-01 00:00:00
AC,2000,12,135,0,2000-12-01 00:00:00
AC,2000,12,139,0,2000-12-01 00:00:00
AC,2000,12,211,0,2000-12-01 00:00:00
AC,2000,12,212,0,2000-12-01 00:00:00
AC,2000,12,219,0,2000-12-01 00:00:00
AC,2000,12,221,0,2000-12-01 00:00:00
AC,2000,12,222,0,2000-12-01 00:00:00
AC,2000,12,229,0,2000-12-01 00:00:00
AC,2000,12,239,0,2000-12-01 00:00:00
AC,2000,12,249,0,2000-12-01 00:00:00
AC,2000,12,399,11097276,2000-12-01 00:00:00
AC,2000,12,409,151876,2000-12-01 00:00:00
AC,2000,12,419,1130,2000-12-01 00:00:00
AC,2000,12,429,109245,2000-12-01 00:00:00
AC,2000,12,439,7683967,2000-12-01 00:00:00
AC,2000,12,499,7946218,2000-12-01 00:00:00
AC,2000,12,999,19043494,2000-12-01 00:00:00
AC,2000,2,119,242694,2000-02-01 00:00:00
AC,2000,2,129,48732,2000-02-01 00:00:00
AC,2000,2,131,0,2000-02-01 00:00:00
AC,2000,2,132,0,2000-02-01 00:00:00
AC,2000,2,133,0,2000-02-01 00:00:00
AC,2000,2,134,0,2000-02-01 00:00:00
AC,2000,2,135,0,2000-02-01 00:00:00
AC,2000,2,139,5054933,2000-02-01 00:00:00
AC,2000,2,211,0,2000-02-01 00:00:00
AC,2000,2,212,0,2000-02-01 00:00:00
AC,2000,2,219,0,2000-02-01 00:00:00
AC,2000,2,221,0,2000-02-01 00:00:00
AC,2000,2,222,0,2000-02-01 00:00:00
AC,2000,2,229,2989510,2000-02-01 00:00:00
AC,2000,2,239,3520,2000-02-01 00:00:00
AC,2000,2,249,0,2000-02-01 00:00:00
AC,2000,2,399,8339389,2000-02-01 00:00:00
AC,2000,2,409,543553,2000-02-01 00:00:00
AC,2000,2,419,2401,2000-02-01 00:00:00
AC,2000,2,429,120111,2000-02-01 00:00:00
AC,2000,2,439,4636153,2000-02-01 00:00:00
AC,2000,2,499,5302218,2000-02-01 00:00:00
AC,2000,2,999,13641607,2000-02-01 00:00:00
AC,2000,3,119,219595,2000-03-01 00:00:00
AC,2000,3,129,55111,2000-03-01 00:00:00
AC,2000,3,131,0,2000-03-01 00:00:00
AC,2000,3,132,0,2000-03-01 00:00:00
AC,2000,3,133,0,2000-03-01 00:00:00
AC,2000,3,134,0,2000-03-01 00:00:00
AC,2000,3,135,0,2000-03-01 00:00:00
AC,2000,3,139,5409838,2000-03-01 00:00:00
AC,2000,3,211,0,2000-03-01 00:00:00
AC,2000,3,212,0,2000-03-01 00:00:00
AC,2000,3,219,0,2000-03-01 00:00:00
AC,2000,3,221,0,2000-03-01 00:00:00
AC,2000,3,222,0,2000-03-01 00:00:00
AC,2000,3,229,3017173,2000-03-01 00:00:00
AC,2000,3,239,0,2000-03-01 00:00:00
AC,2000,3,249,0,2000-03-01 00:00:00
AC,2000,3,399,8701717,2000-03-01 00:00:00
AC,2000,3,409,439242,2000-03-01 00:00:00
AC,2000,3,419,933,2000-03-01 00:00:00
AC,2000,3,429,110817,2000-03-01 00:00:00
AC,2000,3,439,5120737,2000-03-01 00:00:00
AC,2000,3,499,5671729,2000-03-01 00:00:00
AC,2000,3,999,14373446,2000-03-01 00:00:00
AC,2000,4,119,189117,2000-04-01 00:00:00
AC,2000,4,129,73705,2000-04-01 00:00:00
AC,2000,4,131,0,2000-04-01 00:00:00
AC,2000,4,132,0,2000-04-01 00:00:00
AC,2000,4,133,0,2000-04-01 00:00:00
AC,2000,4,134,0,2000-04-01 00:00:00
AC,2000,4,135,0,2000-04-01 00:00:00
AC,2000,4,139,4406611,2000-04-01 00:00:00
AC,2000,4,211,0,2000-04-01 00:00:00
AC,2000,4,212,0,2000-04-01 00:00:00
AC,2000,4,219,0,2000-04-01 00:00:00
AC,2000,4,221,0,2000-04-01 00:00:00
AC,2000,4,222,0,2000-04-01 00:00:00
AC,2000,4,229,3511631,2000-04-01 00:00:00
AC,2000,4,239,0,2000-04-01 00:00:00
AC,2000,4,249,0,2000-04-01 00:00:00
AC,2000,4,399,8181064,2000-04-01 00:00:00
AC,2000,4,409,455869,2000-04-01 00:00:00
AC,2000,4,419,1422,2000-04-01 00:00:00
AC,2000,4,429,108760,2000-04-01 00:00:00
AC,2000,4,439,4496986,2000-04-01 00:00:00
AC,2000,4,499,5063037,2000-04-01 00:00:00
AC,2000,4,999,13244101,2000-04-01 00:00:00
AC,2000,5,119,24912,2000-05-01 00:00:00
AC,2000,5,129,56103,2000-05-01 00:00:00
AC,2000,5,131,0,2000-05-01 00:00:00
AC,2000,5,132,0,2000-05-01 00:00:00
AC,2000,5,133,0,2000-05-01 00:00:00
AC,2000,5,134,0,2000-05-01 00:00:00
AC,2000,5,135,0,2000-05-01 00:00:00
AC,2000,5,139,4526940,2000-05-01 00:00:00
AC,2000,5,211,0,2000-05-01 00:00:00
AC,2000,5,212,0,2000-05-01 00:00:00
AC,2000,5,219,0,2000-05-01 00:00:00
AC,2000,5,221,0,2000-05-01 00:00:00
AC,2000,5,222,0,2000-05-01 00:00:00
AC,2000,5,229,3638598,2000-05-01 00:00:00
AC,2000,5,239,2800,2000-05-01 00:00:00
AC,2000,5,249,0,2000-05-01 00:00:00
AC,2000,5,399,8249353,2000-05-01 00:00:00
AC,2000,5,409,500605,2000-05-01 00:00:00
AC,2000,5,419,888,2000-05-01 00:00:00
AC,2000,5,429,97478,2000-05-01 00:00:00
AC,2000,5,439,4570308,2000-05-01 00:00:00
AC,2000,5,499,5169279,2000-05-01 00:00:00
AC,2000,5,999,13418632,2000-05-01 00:00:00
AC,2000,6,119,200130,2000-06-01 00:00:00
AC,2000,6,129,59848,2000-06-01 00:00:00
AC,2000,6,131,0,2000-06-01 00:00:00
AC,2000,6,132,0,2000-06-01 00:00:00
AC,2000,6,133,0,2000-06-01 00:00:00
AC,2000,6,134,0,2000-06-01 00:00:00
AC,2000,6,135,0,2000-06-01 00:00:00
AC,2000,6,139,4650622,2000-06-01 00:00:00
AC,2000,6,211,0,2000-06-01 00:00:00
AC,2000,6,212,0,2000-06-01 00:00:00
AC,2000,6,219,0,2000-06-01 00:00:00
AC,2000,6,221,0,2000-06-01 00:00:00
AC,2000,6,222,0,2000-06-01 00:00:00
AC,2000,6,229,3657099,2000-06-01 00:00:00
AC,2000,6,239,1454,2000-06-01 00:00:00
AC,2000,6,249,0,2000-06-01 00:00:00
AC,2000,6,399,8569153,2000-06-01 00:00:00
AC,2000,6,409,461996,2000-06-01 00:00:00
AC,2000,6,419,1264,2000-06-01 00:00:00
AC,2000,6,429,114897,2000-06-01 00:00:00
AC,2000,6,439,4259578,2000-06-01 00:00:00
AC,2000,6,499,4837735,2000-06-01 00:00:00
AC,2000,6,999,13406888,2000-06-01 00:00:00
AC,2000,7,119,0,2000-07-01 00:00:00
AC,2000,7,129,0,2000-07-01 00:00:00
AC,2000,7,131,0,2000-07-01 00:00:00
AC,2000,7,132,0,2000-07-01 00:00:00
AC,2000,7,133,0,2000-07-01 00:00:00
AC,2000,7,134,0,2000-07-01 00:00:00
AC,2000,7,135,0,2000-07-01 00:00:00
AC,2000,7,139,0,2000-07-01 00:00:00
AC,2000,7,211,0,2000-07-01 00:00:00
AC,2000,7,212,0,2000-07-01 00:00:00
AC,2000,7,219,0,2000-07-01 00:00:00
AC,2000,7,221,0,2000-07-01 00:00:00
AC,2000,7,222,0,2000-07-01 00:00:00
AC,2000,7,229,0,2000-07-01 00:00:00
AC,2000,7,239,0,2000-07-01 00:00:00
AC,2000,7,249,0,2000-07-01 00:00:00
AC,2000,7,399,5358283,2000-07-01 00:00:00
AC,2000,7,409,371011,2000-07-01 00:00:00
AC,2000,7,419,8294,2000-07-01 00:00:00
AC,2000,7,429,220372,2000-07-01 00:00:00
AC,2000,7,439,3877764,2000-07-01 00:00:00
AC,2000,7,499,4477441,2000-07-01 00:00:00
AC,2000,7,999,9835724,2000-07-01 00:00:00
AC,2000,8,119,0,2000-08-01 00:00:00
AC,2000,8,129,0,2000-08-01 00:00:00
AC,2000,8,131,0,2000-08-01 00:00:00
AC,2000,8,132,0,2000-08-01 00:00:00
AC,2000,8,133,0,2000-08-01 00:00:00
AC,2000,8,134,0,2000-08-01 00:00:00
AC,2000,8,135,0,2000-08-01 00:00:00
AC,2000,8,139,0,2000-08-01 00:00:00
AC,2000,8,211,0,2000-08-01 00:00:00
AC,2000,8,212,0,2000-08-01 00:00:00
AC,2000,8,219,0,2000-08-01 00:00:00
AC,2000,8,221,0,2000-08-01 00:00:00
AC,2000,8,222,0,2000-08-01 00:00:00
AC,2000,8,229,0,2000-08-01 00:00:00
AC,2000,8,239,0,2000-08-01 00:00:00
AC,2000,8,249,0,2000-08-01 00:00:00
AC,2000,8,399,10989325,2000-08-01 00:00:00
AC,2000,8,409,580774,2000-08-01 00:00:00
AC,2000,8,419,8618,2000-08-01 00:00:00
AC,2000,8,429,155736,2000-08-01 00:00:00
AC,2000,8,439,4481714,2000-08-01 00:00:00
AC,2000,8,499,5226842,2000-08-01 00:00:00
AC,2000,8,999,5226842,2000-08-01 00:00:00
AC,2000,9,119,0,2000-09-01 00:00:00
AC,2000,9,129,0,2000-09-01 00:00:00
AC,2000,9,131,0,2000-09-01 00:00:00
AC,2000,9,132,0,2000-09-01 00:00:00
AC,2000,9,133,0,2000-09-01 00:00:00
AC,2000,9,134,0,2000-09-01 00:00:00
AC,2000,9,135,0,2000-09-01 00:00:00
AC,2000,9,139,0,2000-09-01 00:00:00
AC,2000,9,211,0,2000-09-01 00:00:00
AC,2000,9,212,0,2000-09-01 00:00:00
AC,2000,9,219,0,2000-09-01 00:00:00
AC,2000,9,221,0,2000-09-01 00:00:00
AC,2000,9,222,0,2000-09-01 00:00:00
AC,2000,9,229,0,2000-09-01 00:00:00
AC,2000,9,239,0,2000-09-01 00:00:00
AC,2000,9,249,0,2000-09-01 00:00:00
AC,2000,9,399,9184680,2000-09-01 00:00:00
AC,2000,9,409,426969,2000-09-01 00:00:00
AC,2000,9,419,9511,2000-09-01 00:00:00
AC,2000,9,429,49254,2000-09-01 00:00:00
AC,2000,9,439,4661279,2000-09-01 00:00:00
AC,2000,9,499,5147013,2000-09-01 00:00:00
AC,2000,9,999,5147013,2000-09-01 00:00:00
AC,2001,1,119,0,2001-01-01 00:00:00
AC,2001,1,129,0,2001-01-01 00:00:00
AC,2001,1,131,0,2001-01-01 00:00:00
AC,2001,1,132,0,2001-01-01 00:00:00
AC,2001,1,133,0,2001-01-01 00:00:00
AC,2001,1,134,0,2001-01-01 00:00:00
AC,2001,1,135,0,2001-01-01 00:00:00
AC,2001,1,139,0,2001-01-01 00:00:00
AC,2001,1,211,0,2001-01-01 00:00:00
AC,2001,1,212,0,2001-01-01 00:00:00
AC,2001,1,219,0,2001-01-01 00:00:00
AC,2001,1,221,0,2001-01-01 00:00:00
AC,2001,1,222,0,2001-01-01 00:00:00
AC,2001,1,229,0,2001-01-01 00:00:00
AC,2001,1,239,0,2001-01-01 00:00:00
AC,2001,1,249,0,2001-01-01 00:00:00
AC,2001,1,399,9989319,2001-01-01 00:00:00
AC,2001,1,409,370816,2001-01-01 00:00:00
AC,2001,1,419,4254,2001-01-01 00:00:00
AC,2001,1,429,81849,2001-01-01 00:00:00
AC,2001,1,439,4708871,2001-01-01 00:00:00
AC,2001,1,499,5165790,2001-01-01 00:00:00
AC,2001,1,999,5165790,2001-01-01 00:00:00
AC,2001,10,119,0,2001-10-01 00:00:00
AC,2001,10,129,0,2001-10-01 00:00:00
AC,2001,10,131,0,2001-10-01 00:00:00
AC,2001,10,132,0,2001-10-01 00:00:00
AC,2001,10,133,0,2001-10-01 00:00:00
AC,2001,10,134,0,2001-10-01 00:00:00
AC,2001,10,135,0,2001-10-01 00:00:00
AC,2001,10,139,0,2001-10-01 00:00:00
AC,2001,10,211,0,2001-10-01 00:00:00
AC,2001,10,212,0,2001-10-01 00:00:00
AC,2001,10,219,0,2001-10-01 00:00:00
AC,2001,10,221,0,2001-10-01 00:00:00
AC,2001,10,222,0,2001-10-01 00:00:00
AC,2001,10,229,0,2001-10-01 00:00:00
AC,2001,10,239,0,2001-10-01 00:00:00
AC,2001,10,249,0,2001-10-01 00:00:00
AC,2001,10,399,11667993,2001-10-01 00:00:00
AC,2001,10,409,446067,2001-10-01 00:00:00
AC,2001,10,419,20642,2001-10-01 00:00:00
AC,2001,10,429,177815,2001-10-01 00:00:00
AC,2001,10,439,5471886,2001-10-01 00:00:00
AC,2001,10,499,6116410,2001-10-01 00:00:00
AC,2001,10,999,17784403,2001-10-01 00:00:00
AC,2001,11,119,0,2001-11-01 00:00:00
AC,2001,11,129,0,2001-11-01 00:00:00
AC,2001,11,131,0,2001-11-01 00:00:00
AC,2001,11,132,0,2001-11-01 00:00:00
AC,2001,11,133,0,2001-11-01 00:00:00
AC,2001,11,134,0,2001-11-01 00:00:00
AC,2001,11,135,0,2001-11-01 00:00:00
AC,2001,11,139,0,2001-11-01 00:00:00
AC,2001,11,211,0,2001-11-01 00:00:00
AC,2001,11,212,0,2001-11-01 00:00:00
AC,2001,11,219,0,2001-11-01 00:00:00
AC,2001,11,221,0,2001-11-01 00:00:00
AC,2001,11,222,0,2001-11-01 00:00:00
AC,2001,11,229,0,2001-11-01 00:00:00
AC,2001,11,239,0,2001-11-01 00:00:00
AC,2001,11,249,0,2001-11-01 00:00:00
AC,2001,11,399,13353874,2001-11-01 00:00:00
AC,2001,11,409,335142,2001-11-01 00:00:00
AC,2001,11,419,74841,2001-11-01 00:00:00
AC,2001,11,429,49956,2001-11-01 00:00:00
AC,2001,11,439,5426844,2001-11-01 00:00:00
AC,2001,11,499,5886783,2001-11-01 00:00:00
AC,2001,11,999,19240657,2001-11-01 00:00:00
AC,2001,12,119,0,2001-12-01 00:00:00
AC,2001,12,129,0,2001-12-01 00:00:00
AC,2001,12,131,0,2001-12-01 00:00:00
AC,2001,12,132,0,2001-12-01 00:00:00
AC,2001,12,133,0,2001-12-01 00:00:00
AC,2001,12,134,0,2001-12-01 00:00:00
AC,2001,12,135,0,2001-12-01 00:00:00
AC,2001,12,139,0,2001-12-01 00:00:00
AC,2001,12,211,0,2001-12-01 00:00:00
AC,2001,12,212,0,2001-12-01 00:00:00
AC,2001,12,219,0,2001-12-01 00:00:00
AC,2001,12,221,0,2001-12-01 00:00:00
AC,2001,12,222,0,2001-12-01 00:00:00
AC,2001,12,229,0,2001-12-01 00:00:00
AC,2001,12,239,0,2001-12-01 00:00:00
AC,2001,12,249,0,2001-12-01 00:00:00
AC,2001,12,399,11780624,2001-12-01 00:00:00
AC,2001,12,409,183956,2001-12-01 00:00:00
AC,2001,12,419,1528,2001-12-01 00:00:00
AC,2001,12,429,495079,2001-12-01 00:00:00
AC,2001,12,439,10291068,2001-12-01 00:00:00
AC,2001,12,499,10971631,2001-12-01 00:00:00
AC,2001,12,999,22752255,2001-12-01 00:00:00
AC,2001,2,119,0,2001-02-01 00:00:00
AC,2001,2,129,0,2001-02-01 00:00:00
AC,2001,2,131,0,2001-02-01 00:00:00
AC,2001,2,132,0,2001-02-01 00:00:00
AC,2001,2,133,0,2001-02-01 00:00:00
AC,2001,2,134,0,2001-02-01 00:00:00
AC,2001,2,135,0,2001-02-01 00:00:00
AC,2001,2,139,0,2001-02-01 00:00:00
AC,2001,2,211,0,2001-02-01 00:00:00
AC,2001,2,212,0,2001-02-01 00:00:00
AC,2001,2,219,0,2001-02-01 00:00:00
AC,2001,2,221,0,2001-02-01 00:00:00
AC,2001,2,222,0,2001-02-01 00:00:00
AC,2001,2,229,0,2001-02-01 00:00:00
AC,2001,2,239,0,2001-02-01 00:00:00
AC,2001,2,249,0,2001-02-01 00:00:00
AC,2001,2,399,12060412,2001-02-01 00:00:00
AC,2001,2,409,505674,2001-02-01 00:00:00
AC,2001,2,419,1561,2001-02-01 00:00:00
AC,2001,2,429,47376,2001-02-01 00:00:00
AC,2001,2,439,4244305,2001-02-01 00:00:00
AC,2001,2,499,4798916,2001-02-01 00:00:00
AC,2001,2,999,16859328,2001-02-01 00:00:00
AC,2001,3,119,0,2001-03-01 00:00:00
AC,2001,3,129,0,2001-03-01 00:00:00
AC,2001,3,131,0,2001-03-01 00:00:00
AC,2001,3,132,0,2001-03-01 00:00:00
AC,2001,3,133,0,2001-03-01 00:00:00
AC,2001,3,134,0,2001-03-01 00:00:00
AC,2001,3,135,0,2001-03-01 00:00:00
AC,2001,3,139,0,2001-03-01 00:00:00
AC,2001,3,211,0,2001-03-01 00:00:00
AC,2001,3,212,0,2001-03-01 00:00:00
AC,2001,3,219,0,2001-03-01 00:00:00
AC,2001,3,221,0,2001-03-01 00:00:00
AC,2001,3,222,0,2001-03-01 00:00:00
AC,2001,3,229,0,2001-03-01 00:00:00
AC,2001,3,239,0,2001-03-01 00:00:00
AC,2001,3,249,0,2001-03-01 00:00:00
AC,2001,3,399,9868586,2001-03-01 00:00:00
AC,2001,3,409,560329,2001-03-01 00:00:00
AC,2001,3,419,9241,2001-03-01 00:00:00
AC,2001,3,429,51381,2001-03-01 00:00:00
AC,2001,3,439,4869538,2001-03-01 00:00:00
AC,2001,3,499,5490489,2001-03-01 00:00:00
AC,2001,3,999,15359075,2001-03-01 00:00:00
AC,2001,4,119,0,2001-04-01 00:00:00
AC,2001,4,129,0,2001-04-01 00:00:00
AC,2001,4,131,0,2001-04-01 00:00:00
AC,2001,4,132,0,2001-04-01 00:00:00
AC,2001,4,133,0,2001-04-01 00:00:00
AC,2001,4,134,0,2001-04-01 00:00:00
AC,2001,4,135,0,2001-04-01 00:00:00
AC,2001,4,139,0,2001-04-01 00:00:00
AC,2001,4,211,0,2001-04-01 00:00:00
AC,2001,4,212,0,2001-04-01 00:00:00
AC,2001,4,219,0,2001-04-01 00:00:00
AC,2001,4,221,0,2001-04-01 00:00:00
AC,2001,4,222,0,2001-04-01 00:00:00
AC,2001,4,229,0,2001-04-01 00:00:00
AC,2001,4,239,0,2001-04-01 00:00:00
AC,2001,4,249,0,2001-04-01 00:00:00
AC,2001,4,399,11044904,2001-04-01 00:00:00
AC,2001,4,409,510712,2001-04-01 00:00:00
AC,2001,4,419,6830,2001-04-01 00:00:00
AC,2001,4,429,70043,2001-04-01 00:00:00
AC,2001,4,439,4378688,2001-04-01 00:00:00
AC,2001,4,499,4966273,2001-04-01 00:00:00
AC,2001,4,999,16011177,2001-04-01 00:00:00
AC,2001,5,119,0,2001-05-01 00:00:00
AC,2001,5,129,0,2001-05-01 00:00:00
AC,2001,5,131,0,2001-05-01 00:00:00
AC,2001,5,132,0,2001-05-01 00:00:00
AC,2001,5,133,0,2001-05-01 00:00:00
AC,2001,5,134,0,2001-05-01 00:00:00
AC,2001,5,135,0,2001-05-01 00:00:00
AC,2001,5,139,0,2001-05-01 00:00:00
AC,2001,5,211,0,2001-05-01 00:00:00
AC,2001,5,212,0,2001-05-01 00:00:00
AC,2001,5,219,0,2001-05-01 00:00:00
AC,2001,5,221,0,2001-05-01 00:00:00
AC,2001,5,222,0,2001-05-01 00:00:00
AC,2001,5,229,0,2001-05-01 00:00:00
AC,2001,5,239,0,2001-05-01 00:00:00
AC,2001,5,249,0,2001-05-01 00:00:00
AC,2001,5,399,10955892,2001-05-01 00:00:00
AC,2001,5,409,565460,2001-05-01 00:00:00
AC,2001,5,419,962,2001-05-01 00:00:00
AC,2001,5,429,81323,2001-05-01 00:00:00
AC,2001,5,439,4801848,2001-05-01 00:00:00
AC,2001,5,499,5449593,2001-05-01 00:00:00
AC,2001,5,999,5449593,2001-05-01 00:00:00
AC,2001,6,119,0,2001-06-01 00:00:00
AC,2001,6,129,0,2001-06-01 00:00:00
AC,2001,6,131,0,2001-06-01 00:00:00
AC,2001,6,132,0,2001-06-01 00:00:00
AC,2001,6,133,0,2001-06-01 00:00:00
AC,2001,6,134,0,2001-06-01 00:00:00
AC,2001,6,135,0,2001-06-01 00:00:00
AC,2001,6,139,0,2001-06-01 00:00:00
AC,2001,6,211,0,2001-06-01 00:00:00
AC,2001,6,212,0,2001-06-01 00:00:00
AC,2001,6,219,0,2001-06-01 00:00:00
AC,2001,6,221,0,2001-06-01 00:00:00
AC,2001,6,222,0,2001-06-01 00:00:00
AC,2001,6,229,0,2001-06-01 00:00:00
AC,2001,6,239,0,2001-06-01 00:00:00
AC,2001,6,249,0,2001-06-01 00:00:00
AC,2001,6,399,12108022,2001-06-01 00:00:00
AC,2001,6,409,458468,2001-06-01 00:00:00
AC,2001,6,419,2507,2001-06-01 00:00:00
AC,2001,6,429,62353,2001-06-01 00:00:00
AC,2001,6,439,5060149,2001-06-01 00:00:00
AC,2001,6,499,5583477,2001-06-01 00:00:00
AC,2001,6,999,17691499,2001-06-01 00:00:00
AC,2001,7,119,0,2001-07-01 00:00:00
AC,2001,7,129,0,2001-07-01 00:00:00
AC,2001,7,131,0,2001-07-01 00:00:00
AC,2001,7,132,0,2001-07-01 00:00:00
AC,2001,7,133,0,2001-07-01 00:00:00
AC,2001,7,134,0,2001-07-01 00:00:00
AC,2001,7,135,0,2001-07-01 00:00:00
AC,2001,7,139,0,2001-07-01 00:00:00
AC,2001,7,211,0,2001-07-01 00:00:00
AC,2001,7,212,0,2001-07-01 00:00:00
AC,2001,7,219,0,2001-07-01 00:00:00
AC,2001,7,221,0,2001-07-01 00:00:00
AC,2001,7,222,0,2001-07-01 00:00:00
AC,2001,7,229,0,2001-07-01 00:00:00
AC,2001,7,239,0,2001-07-01 00:00:00
AC,2001,7,249,0,2001-07-01 00:00:00
AC,2001,7,399,11008480,2001-07-01 00:00:00
AC,2001,7,409,576469,2001-07-01 00:00:00
AC,2001,7,419,6028,2001-07-01 00:00:00
AC,2001,7,429,73254,2001-07-01 00:00:00
AC,2001,7,439,5227604,2001-07-01 00:00:00
AC,2001,7,499,5883355,2001-07-01 00:00:00
AC,2001,7,999,16891835,2001-07-01 00:00:00
AC,2001,8,119,0,2001-08-01 00:00:00
AC,2001,8,129,0,2001-08-01 00:00:00
AC,2001,8,131,0,2001-08-01 00:00:00
AC,2001,8,132,0,2001-08-01 00:00:00
AC,2001,8,133,0,2001-08-01 00:00:00
AC,2001,8,134,0,2001-08-01 00:00:00
AC,2001,8,135,0,2001-08-01 00:00:00
AC,2001,8,139,0,2001-08-01 00:00:00
AC,2001,8,211,0,2001-08-01 00:00:00
AC,2001,8,212,0,2001-08-01 00:00:00
AC,2001,8,219,0,2001-08-01 00:00:00
AC,2001,8,221,0,2001-08-01 00:00:00
AC,2001,8,222,0,2001-08-01 00:00:00
AC,2001,8,229,0,2001-08-01 00:00:00
AC,2001,8,239,0,2001-08-01 00:00:00
AC,2001,8,249,0,2001-08-01 00:00:00
AC,2001,8,399,10730150,2001-08-01 00:00:00
AC,2001,8,409,575842,2001-08-01 00:00:00
AC,2001,8,419,489,2001-08-01 00:00:00
AC,2001,8,429,759292,2001-08-01 00:00:00
AC,2001,8,439,5381853,2001-08-01 00:00:00
AC,2001,8,499,6717476,2001-08-01 00:00:00
AC,2001,8,999,17447626,2001-08-01 00:00:00
AC,2001,9,119,0,2001-09-01 00:00:00
AC,2001,9,129,0,2001-09-01 00:00:00
AC,2001,9,131,0,2001-09-01 00:00:00
AC,2001,9,132,0,2001-09-01 00:00:00
AC,2001,9,133,0,2001-09-01 00:00:00
